,CreditScore,Geography,Gender,Age,Balance,Exited
8447,765,Spain,Female,33,84557.82,0
8448,508,France,Male,49,93817.41,1
8449,637,France,Female,33,113913.53,0
8450,667,Germany,Female,44,140406.68,0
8451,575,Spain,Female,22,105229.34,0
8452,744,Spain,Female,46,0.0,1
8453,567,France,Female,41,137891.35,1
8454,502,France,Female,35,0.0,0
8455,609,France,Female,53,0.0,0
8456,715,France,Male,37,165252.52,0
8457,541,France,Male,32,0.0,0
8458,850,France,Female,71,0.0,0
8459,595,Spain,Male,23,0.0,0
8460,650,Germany,Female,28,122034.4,1
8461,625,France,Female,44,0.0,0
8462,817,France,Male,59,118962.58,0
8463,526,Spain,Male,49,0.0,1
8464,850,France,Female,34,71379.53,0
8465,598,France,Female,40,171178.25,1
8466,613,France,Male,36,131307.11,0
8467,709,Spain,Male,62,0.0,0
8468,678,Spain,Female,27,87099.85,0
8469,720,France,Male,71,183135.39,0
8470,662,France,Male,26,0.0,0
8471,525,France,Male,51,0.0,1
8472,662,France,Male,31,0.0,0
8473,770,France,Female,33,0.0,0
8474,721,Spain,Female,33,72535.45,0
8475,633,Germany,Male,58,128137.42,1
8476,701,France,Male,51,0.0,0
8477,556,Germany,Male,42,115915.53,1
8478,639,France,Male,66,0.0,0
8479,632,France,Male,50,0.0,0
8480,456,France,Male,29,107000.49,0
8481,729,Spain,Female,38,0.0,0
8482,632,France,Female,34,0.0,0
8483,433,Spain,Male,34,152806.74,0
8484,802,France,Female,60,92887.06,1
8485,670,France,Male,25,0.0,0
8486,738,Germany,Female,40,114940.67,1
8487,706,Germany,Male,34,140641.26,0
8488,592,Germany,Female,70,71816.74,1
8489,522,France,Female,41,0.0,0
8490,746,France,Male,48,165282.42,1
8491,651,Spain,Male,42,143145.87,0
8492,494,France,Male,28,114731.76,0
8493,753,Germany,Female,46,113909.69,1
8494,671,Germany,Male,36,116695.27,0
8495,696,France,Male,42,0.0,1
8496,577,Spain,Male,43,0.0,0
8497,587,France,Male,36,0.0,0
8498,712,Germany,Male,37,93978.96,0
8499,498,Germany,Male,35,121968.11,0
8500,660,France,Male,37,97324.91,0
8501,678,Spain,Male,29,0.0,0
8502,530,France,Male,37,0.0,0
8503,559,France,Female,48,0.0,0
8504,624,France,Male,42,145155.37,1
8505,592,France,Male,28,137222.77,0
8506,767,France,Male,48,0.0,0
8507,653,Germany,Female,38,114268.22,0
8508,678,Spain,Male,27,0.0,0
8509,586,Spain,Female,42,0.0,0
8510,550,France,Female,40,150490.32,1
8511,643,Germany,Male,28,160858.13,0
8512,612,Spain,Male,39,170288.38,0
8513,674,Germany,Female,27,111568.01,0
8514,657,Spain,Male,29,83889.03,0
8515,724,Germany,Female,35,171982.95,0
8516,500,France,Female,34,0.0,0
8517,688,France,Male,20,137624.4,0
8518,599,France,Male,50,121159.65,1
8519,631,France,Male,29,0.0,0
8520,634,Spain,Male,52,0.0,0
8521,545,France,Male,37,91184.01,0
8522,644,Spain,Male,18,0.0,0
8523,690,Germany,Female,54,144027.8,1
8524,711,France,Female,34,0.0,0
8525,712,France,Female,29,140170.61,0
8526,627,France,Male,27,62092.9,0
8527,694,Spain,Male,39,0.0,0
8528,534,Spain,Male,35,0.0,0
8529,603,France,Male,45,0.0,0
8530,808,France,Female,33,103516.87,0
8531,723,Spain,Male,30,0.0,1
8532,585,France,Female,35,0.0,1
8533,706,France,Male,34,0.0,0
8534,671,France,Female,31,0.0,0
8535,597,Spain,Male,43,85162.26,1
8536,646,France,Female,43,143061.88,0
8537,801,Spain,Female,46,0.0,0
8538,731,Spain,Female,33,137388.01,0
8539,620,Germany,Female,25,137712.01,0
8540,484,Germany,Male,40,106901.42,0
8541,647,Spain,Male,47,105603.21,0
8542,688,Germany,Female,40,150679.71,0
8543,680,Germany,Male,30,108300.27,1
8544,689,France,Female,46,52016.08,0
8545,513,Germany,Male,34,60515.13,0
8546,553,Germany,Male,35,158584.28,0
8547,689,Germany,Male,47,118812.5,0
8548,517,Spain,Male,46,0.0,0
8549,731,France,Male,37,0.0,0
8550,687,Germany,Female,47,91219.29,1
8551,507,Spain,Male,32,0.0,0
8552,468,France,Female,22,76318.64,0
8553,682,Spain,Female,58,0.0,0
8554,603,France,Female,24,0.0,1
8555,522,Germany,Male,25,111432.13,0
8556,629,Spain,Male,41,150148.51,0
8557,729,France,Female,32,38550.06,0
8558,574,France,Female,39,119013.86,0
8559,677,Germany,Female,39,111213.64,0
8560,627,Germany,Male,28,71097.23,0
8561,788,Spain,Male,36,109632.85,0
8562,697,France,Male,63,148368.02,1
8563,578,France,Male,45,148600.91,1
8564,519,France,Male,48,71083.98,0
8565,632,France,Female,40,139625.34,1
8566,679,France,Female,39,0.0,1
8567,699,France,Male,30,0.0,0
8568,615,France,Male,64,81564.1,0
8569,622,Spain,Male,36,0.0,0
8570,755,France,Female,28,124540.28,0
8571,767,France,Female,42,133616.39,0
8572,752,Germany,Female,38,101648.5,0
8573,633,France,Female,26,124281.84,0
8574,717,France,Female,59,0.0,0
8575,585,Spain,Male,45,0.0,0
8576,751,France,Female,37,183613.66,0
8577,754,Germany,Male,65,136186.44,1
8578,495,France,Male,47,137682.68,0
8579,650,France,Male,34,106005.54,0
8580,529,France,Female,31,152310.55,0
8581,585,France,Female,43,0.0,0
8582,668,Spain,Male,32,134446.04,0
8583,591,France,Female,38,142289.28,0
8584,731,France,Male,19,0.0,0
8585,754,France,Female,45,0.0,1
8586,650,Germany,Female,46,149003.76,0
8587,588,Germany,Male,41,131341.46,0
8588,712,Spain,Female,29,77919.78,0
8589,691,France,Female,34,0.0,0
8590,771,France,Female,41,108309.0,1
8591,678,Spain,Female,39,0.0,0
8592,719,Spain,Female,40,0.0,0
8593,610,Germany,Male,36,115462.02,0
8594,722,Spain,Male,37,0.0,0
8595,758,Germany,Female,23,122739.1,1
8596,709,France,Female,32,0.0,0
8597,634,Germany,Female,53,113781.5,1
8598,678,Spain,Female,49,0.0,0
8599,633,France,Male,35,0.0,0
8600,710,France,Male,43,128284.45,1
8601,640,Germany,Male,45,120591.19,0
8602,656,France,Male,63,0.0,0
8603,551,France,Female,59,166968.28,1
8604,786,Spain,Female,39,0.0,0
8605,561,France,Female,49,0.0,0
8606,807,Spain,Male,42,0.0,0
8607,602,Germany,Male,38,71667.97,0
8608,727,Germany,Female,31,82729.47,0
8609,678,France,Male,40,0.0,0
8610,730,France,Male,23,0.0,0
8611,596,Spain,Female,30,0.0,0
8612,686,Germany,Male,39,129626.19,0
8613,684,Germany,Female,26,114035.39,0
8614,797,Germany,Male,32,151922.94,0
8615,658,France,Female,39,0.0,0
8616,653,Spain,Female,27,107751.68,0
8617,641,France,Male,37,0.0,0
8618,656,Spain,Female,41,101179.23,0
8619,750,Spain,Female,36,0.0,0
8620,768,France,Female,40,0.0,0
8621,568,France,Male,33,0.0,0
8622,706,Germany,Male,36,58571.18,0
8623,430,Germany,Female,38,153058.64,0
8624,745,Germany,Male,35,98270.34,0
8625,747,France,Male,43,130788.71,1
8626,657,Germany,Male,40,99165.84,1
8627,639,France,Female,42,0.0,0
8628,704,France,Male,44,0.0,0
8629,651,Spain,Male,23,115636.05,0
8630,706,Germany,Female,44,185932.18,0
8631,632,Germany,Male,30,72549.0,0
8632,751,France,Male,42,0.0,0
8633,767,France,Female,35,0.0,0
8634,741,France,Male,39,0.0,0
8635,651,Germany,Male,29,121890.06,1
8636,601,France,Male,46,99786.07,1
8637,520,France,Male,34,0.0,0
8638,626,Germany,Male,27,115084.53,0
8639,811,France,Male,30,0.0,0
8640,730,France,Female,32,127661.69,0
8641,604,Germany,Female,47,118907.6,1
8642,499,Germany,Female,44,77627.33,0
8643,754,Spain,Male,40,160625.17,0
8644,716,Spain,Female,29,0.0,0
8645,636,France,Female,20,124266.86,0
8646,470,France,Female,25,127974.06,0
8647,444,France,Male,43,0.0,0
8648,809,Spain,Female,48,0.0,1
8649,850,Germany,Female,30,104911.35,0
8650,637,France,Male,27,0.0,0
8651,512,France,Male,43,0.0,0
8652,774,Spain,Female,43,110646.54,0
8653,641,France,Male,57,0.0,0
8654,586,Germany,Male,42,126704.49,0
8655,611,France,Male,30,0.0,0
8656,660,Spain,Male,31,84560.04,0
8657,532,France,Male,43,0.0,1
8658,557,Germany,Female,38,129893.56,0
8659,730,Spain,Male,25,167385.81,0
8660,535,France,Female,27,0.0,0
8661,773,Germany,Female,36,105858.71,0
8662,510,Germany,Female,44,123070.89,1
8663,539,France,Male,39,0.0,0
8664,690,Spain,Female,48,0.0,0
8665,821,France,Female,40,0.0,0
8666,687,Germany,Male,35,125141.24,0
8667,557,France,Female,46,96173.17,0
8668,532,Spain,Female,37,0.0,0
8669,540,Spain,Male,39,0.0,0
8670,705,France,Female,55,0.0,0
8671,542,Germany,Female,35,127543.11,1
8672,706,France,Male,38,0.0,0
8673,765,France,Female,56,0.0,1
8674,529,France,Male,67,103101.56,1
8675,714,France,Male,54,126113.28,0
8676,582,France,Male,41,40488.76,0
8677,609,Germany,Female,40,137389.77,0
8678,518,France,Female,28,85146.36,0
8679,791,Germany,Male,35,129828.58,1
8680,747,France,Male,42,80214.36,1
8681,565,France,Female,40,0.0,0
8682,735,France,Male,34,141796.43,0
8683,697,France,Female,49,195238.29,1
8684,813,Germany,Male,27,111348.15,0
8685,772,France,Male,43,0.0,0
8686,606,France,Female,71,0.0,0
8687,667,Germany,Female,42,64404.26,0
8688,637,Germany,Male,40,154309.67,1
8689,542,France,Male,67,129431.36,0
8690,762,Spain,Female,43,134204.67,0
8691,698,France,Female,39,0.0,0
8692,850,France,Female,32,0.0,0
8693,621,France,Female,50,0.0,1
8694,671,Germany,Female,48,116711.06,0
8695,775,France,Male,31,0.0,0
8696,504,Spain,Male,34,54980.81,0
8697,751,Spain,Female,37,99773.85,0
8698,691,Germany,Male,30,101231.77,0
8699,841,Germany,Male,32,117070.21,0
8700,709,Germany,Male,23,73314.04,0
8701,673,France,Male,37,0.0,0
8702,541,France,Male,37,212314.03,0
8703,661,France,Female,31,136067.82,0
8704,784,Spain,Female,42,109052.04,0
8705,742,France,Female,35,79126.17,0
8706,850,Spain,Female,55,0.0,1
8707,443,France,Female,35,108308.0,1
8708,778,Germany,Female,48,102290.56,0
8709,529,France,Male,39,102025.08,0
8710,678,Germany,Female,37,113383.07,0
8711,516,Spain,Female,65,102541.1,0
8712,469,Spain,Male,35,0.0,0
8713,786,Spain,Male,40,0.0,0
8714,703,France,Female,41,109941.51,0
8715,579,Germany,Male,41,141749.68,0
8716,565,France,Male,38,0.0,0
8717,443,France,Male,44,0.0,0
8718,589,France,Male,37,85146.48,1
8719,691,France,Female,44,134066.1,0
8720,711,France,Female,28,0.0,0
8721,775,Spain,Male,27,0.0,0
8722,621,France,Male,35,87619.29,0
8723,350,France,Male,51,0.0,1
8724,668,Spain,Female,30,0.0,0
8725,633,Spain,Male,27,0.0,0
8726,697,Germany,Male,43,103409.16,1
8727,734,Germany,Female,30,123040.38,0
8728,434,France,Male,41,108128.52,0
8729,646,Germany,Male,48,169023.33,0
8730,764,France,Male,30,0.0,0
8731,727,Spain,Female,41,0.0,0
8732,724,France,Female,29,0.0,0
8733,749,Spain,Male,42,222267.63,1
8734,706,Germany,Female,47,144090.42,1
8735,728,France,Male,30,114835.43,0
8736,636,France,Male,44,0.0,0
8737,634,France,Male,34,145030.92,0
8738,627,France,Male,43,71240.3,0
8739,518,France,Male,59,138772.15,0
8740,687,Spain,Female,29,93617.07,0
8741,622,Spain,Female,23,0.0,0
8742,693,Spain,Female,45,0.0,0
8743,450,Spain,Male,25,74237.2,0
8744,664,Germany,Female,49,127421.78,1
8745,663,Spain,Female,28,61274.7,0
8746,660,France,Male,34,106486.66,0
8747,579,France,Female,29,73194.52,0
8748,655,Germany,Female,44,146498.76,1
8749,683,France,Male,47,0.0,0
8750,655,France,Female,32,0.0,0
8751,575,Spain,Female,30,0.0,0
8752,574,Spain,Male,30,120355.0,0
8753,795,France,Male,32,117265.21,0
8754,776,France,Female,43,0.0,0
8755,707,Spain,Female,52,0.0,1
8756,705,Germany,Female,37,109974.22,1
8757,678,Germany,Female,44,98009.13,0
8758,663,France,Male,34,0.0,0
8759,748,France,Male,66,0.0,0
8760,677,Spain,Female,34,171671.9,0
8761,634,Spain,Male,63,0.0,1
8762,350,France,Female,60,0.0,1
8763,727,France,Male,61,128213.96,1
8764,773,Germany,Male,51,116197.65,0
8765,675,France,Male,39,0.0,0
8766,649,Spain,Female,36,86607.39,0
8767,552,France,Male,29,0.0,0
8768,761,Germany,Male,62,98854.34,1
8769,622,France,Male,31,0.0,0
8770,615,France,Male,59,0.0,0
8771,681,Germany,Male,31,97338.19,0
8772,768,France,Male,30,0.0,0
8773,617,Spain,Male,34,0.0,0
8774,452,France,Female,33,131698.57,0
8775,807,Germany,Male,37,130110.45,0
8776,567,Spain,Male,44,0.0,0
8777,603,Spain,Male,24,165149.13,0
8778,617,Spain,Female,37,101707.8,0
8779,701,France,Female,34,105588.66,0
8780,820,Germany,Male,39,111336.89,1
8781,438,France,Male,60,78391.17,0
8782,600,Spain,Female,27,0.0,0
8783,782,France,Male,34,0.0,1
8784,638,Germany,Female,41,144326.09,1
8785,850,Germany,Male,27,101278.25,0
8786,741,Germany,Female,19,108711.57,0
8787,689,Spain,Male,73,108555.07,0
8788,743,Germany,Female,35,146781.24,0
8789,493,France,Female,36,0.0,0
8790,416,Spain,Male,35,0.0,0
8791,725,France,Female,25,0.0,0
8792,497,France,Male,34,0.0,0
8793,537,Germany,Male,66,103291.25,0
8794,706,Spain,Female,29,209490.21,1
8795,651,Spain,Male,38,0.0,1
8796,720,France,Male,33,0.0,0
8797,797,France,Male,45,0.0,0
8798,543,Spain,Male,23,0.0,0
8799,454,France,Male,34,0.0,0
8800,691,France,Male,37,149405.18,0
8801,510,France,Female,52,191665.21,1
8802,792,Spain,Female,40,0.0,0
8803,721,France,Male,41,135071.12,0
8804,765,France,Male,41,0.0,0
8805,850,Spain,Male,39,0.0,0
8806,681,Germany,Male,38,181804.34,0
8807,586,France,Female,60,47020.65,1
8808,753,France,Female,36,128518.98,1
8809,593,Germany,Female,38,142658.04,0
8810,674,France,Female,21,120150.39,0
8811,610,France,Female,35,81905.95,0
8812,652,France,Male,26,137998.2,0
8813,850,Germany,Female,26,123126.29,0
8814,740,France,Female,51,0.0,0
8815,637,Germany,Male,43,135645.29,1
8816,685,Spain,Male,31,122449.31,0
8817,558,Spain,Male,40,161766.87,0
8818,677,France,Female,37,0.0,0
8819,592,Germany,Male,36,123187.51,0
8820,652,Germany,Male,36,150956.71,0
8821,662,Spain,Female,42,105021.28,0
8822,543,France,Male,64,0.0,0
8823,675,Spain,Female,50,133204.91,0
8824,643,Spain,Female,35,0.0,0
8825,611,Germany,Female,49,115488.52,1
8826,412,France,Male,29,0.0,0
8827,638,Spain,Male,41,0.0,0
8828,824,Spain,Female,38,0.0,0
8829,683,France,Female,40,0.0,0
8830,562,Germany,Female,39,130565.02,1
8831,599,France,Female,41,91328.71,0
8832,753,France,Male,35,0.0,0
8833,594,France,Male,50,81310.34,0
8834,657,France,Male,34,107136.6,0
8835,716,Spain,Male,34,0.0,0
8836,850,France,Male,43,0.0,0
8837,664,France,Male,46,0.0,1
8838,558,France,Male,33,108477.49,1
8839,606,Germany,Male,40,144757.97,0
8840,776,Spain,Male,33,0.0,0
8841,557,Spain,Male,36,113110.26,0
8842,614,France,Female,27,106414.57,0
8843,620,Spain,Male,42,106920.91,0
8844,695,Spain,Male,35,0.0,0
8845,729,Germany,Female,39,131513.26,0
8846,571,France,Female,53,0.0,0
8847,457,France,Male,40,134320.23,0
8848,559,France,Female,29,79715.36,0
8849,664,France,Female,38,74306.19,0
8850,500,Spain,Female,50,0.0,1
8851,782,Germany,Male,42,126428.38,0
8852,708,Spain,Male,38,99640.89,0
8853,681,France,Male,43,66338.68,1
8854,674,Spain,Female,39,0.0,0
8855,697,Spain,Male,43,128226.37,0
8856,774,France,Female,26,0.0,0
8857,624,France,Male,36,0.0,0
8858,747,Spain,Male,37,0.0,0
8859,715,France,Female,32,0.0,0
8860,808,France,Male,24,122168.65,0
8861,678,France,Female,43,178074.33,0
8862,813,Germany,Male,59,135078.41,1
8863,687,Spain,Male,38,69434.4,1
8864,832,France,Female,29,0.0,0
8865,668,France,Male,72,0.0,0
8866,526,Germany,Male,34,122726.56,0
8867,457,France,Female,38,164496.99,0
8868,649,Spain,Female,38,0.0,0
8869,669,France,Female,41,150219.41,0
8870,668,France,Male,42,187534.79,1
8871,466,France,Female,30,0.0,0
8872,685,France,Male,30,0.0,0
8873,610,France,Male,34,103108.17,0
8874,582,Germany,Female,50,96486.57,0
8875,702,Germany,Male,36,90560.48,0
8876,556,Spain,Male,46,131764.96,1
8877,812,Spain,Female,24,92476.88,0
8878,645,Germany,Male,47,152076.93,1
8879,809,France,Male,43,0.0,0
8880,560,France,Male,49,0.0,1
8881,744,France,Male,29,43504.42,0
8882,731,Spain,Female,39,0.0,0
8883,471,Spain,Female,28,0.0,0
8884,686,Germany,Female,38,93569.86,1
8885,668,Spain,Male,45,102486.21,0
8886,575,France,Male,36,0.0,0
8887,435,Germany,Male,37,114346.3,1
8888,743,France,Male,23,110203.77,0
8889,580,France,Female,39,128362.59,0
8890,599,Germany,Female,49,143888.22,1
8891,534,Spain,Male,34,170600.78,0
8892,680,France,Female,32,0.0,0
8893,631,Spain,Female,46,0.0,0
8894,485,France,Female,39,75339.64,0
8895,699,France,Female,40,122038.34,0
8896,712,France,Male,34,0.0,0
8897,603,France,Male,51,186825.57,1
8898,850,France,Male,40,124788.18,0
8899,584,France,Female,41,0.0,0
8900,604,France,Female,71,0.0,0
8901,586,France,Male,51,138553.57,0
8902,467,Spain,Male,39,0.0,0
8903,520,France,Male,35,105387.89,0
8904,683,Spain,Male,40,95053.1,1
8905,557,France,Male,36,0.0,0
8906,613,Spain,Female,32,0.0,0
8907,786,France,Male,34,137361.96,0
8908,593,Spain,Male,32,158537.42,0
8909,670,Spain,Female,29,0.0,0
8910,657,Germany,Female,48,143595.87,1
8911,718,Germany,Male,32,169947.41,0
8912,623,France,Female,24,148167.83,0
8913,496,France,Male,31,0.0,0
8914,429,France,Female,39,48023.83,0
8915,606,France,Male,36,155655.46,1
8916,499,France,Female,46,0.0,0
8917,642,France,Male,62,0.0,0
8918,641,France,Female,52,0.0,1
8919,673,France,Male,32,121240.76,0
8920,570,France,Female,36,0.0,0
8921,472,France,Female,37,0.0,0
8922,550,Germany,Male,35,129847.75,0
8923,625,Germany,Female,55,118772.71,1
8924,516,France,Male,46,0.0,0
8925,682,Germany,Male,32,105163.88,0
8926,620,France,Male,28,0.0,0
8927,626,France,Female,39,0.0,0
8928,623,France,Female,29,0.0,0
8929,569,France,Female,35,93934.63,0
8930,724,France,Female,69,117866.92,0
8931,678,France,Female,55,0.0,1
8932,713,Spain,Female,26,122857.46,1
8933,631,France,Male,32,0.0,0
8934,846,France,Female,37,127103.97,0
8935,660,France,Female,43,0.0,1
8936,567,France,Male,54,96402.96,1
8937,731,France,Male,31,132512.26,0
8938,693,Spain,Male,47,107604.66,0
8939,772,France,Male,34,0.0,0
8940,657,France,Male,38,0.0,0
8941,774,Germany,Male,34,120875.23,0
8942,667,France,Female,37,71786.9,0
8943,516,France,Female,37,113143.12,0
8944,551,Spain,Male,49,150777.72,0
8945,542,Spain,Male,35,174894.53,0
8946,623,France,Male,28,0.0,0
8947,701,France,Female,43,160416.56,0
8948,583,France,Male,48,91246.53,1
8949,731,Spain,Male,46,0.0,0
8950,461,France,Female,35,0.0,0
8951,702,Germany,Female,23,98775.23,0
8952,565,Germany,Female,47,139756.12,1
8953,711,Spain,Male,42,177626.77,1
8954,664,France,Male,54,0.0,1
8955,518,Spain,Male,50,0.0,1
8956,728,Spain,Male,42,0.0,0
8957,585,Germany,Male,37,152496.82,0
8958,573,France,Male,52,0.0,0
8959,568,Germany,Male,26,112930.28,0
8960,602,Germany,Female,26,113674.2,1
8961,603,France,Male,44,0.0,0
8962,687,France,Male,38,144450.58,0
8963,741,France,Male,52,171236.3,1
8964,469,Spain,Male,37,96776.49,0
8965,477,Germany,Female,58,145984.92,0
8966,737,Germany,Male,43,96353.8,0
8967,835,France,Male,25,0.0,0
8968,717,Germany,Female,33,115777.23,0
8969,562,France,Female,51,122822.0,0
8970,758,Spain,Male,61,0.0,0
8971,408,France,Male,40,0.0,0
8972,650,Spain,Female,32,79450.09,0
8973,582,Germany,Male,33,122394.0,0
8974,706,Spain,Female,43,0.0,0
8975,567,Germany,Male,41,134378.89,0
8976,720,France,Male,29,0.0,0
8977,631,Spain,Female,31,88161.85,0
8978,623,Spain,Male,41,142412.13,0
8979,514,France,Male,35,121030.9,0
8980,650,Germany,Female,35,165982.43,0
8981,673,Spain,Female,35,0.0,0
8982,504,France,Female,32,206663.75,0
8983,723,Germany,Male,37,94661.53,0
8984,645,France,Male,25,174400.36,0
8985,664,Spain,Male,41,123428.69,0
8986,760,Spain,Male,43,175735.5,0
8987,766,Spain,Male,36,78381.13,0
8988,634,France,Male,37,115345.86,0
8989,640,Germany,Female,31,118613.34,0
8990,784,Germany,Male,28,109960.06,0
8991,547,Germany,Female,42,142703.4,1
8992,608,Germany,Female,40,121729.42,0
8993,547,France,Female,35,0.0,0
8994,612,France,Female,43,139496.35,0
8995,573,Spain,Male,28,0.0,0
8996,615,Spain,Male,32,138521.83,0
8997,710,France,Female,33,0.0,0
8998,674,Germany,Female,38,83727.68,0
8999,702,Spain,Female,38,0.0,0
9000,616,France,Male,37,0.0,0
9001,688,Spain,Male,32,124179.3,0
9002,605,France,Male,36,128829.25,0
9003,676,France,Male,33,171490.78,0
9004,708,Spain,Male,33,0.0,0
9005,745,Spain,Female,38,0.0,0
9006,661,Spain,Male,20,0.0,0
9007,726,France,Male,31,0.0,0
9008,475,France,Male,40,160818.08,1
9009,751,Germany,Male,54,156367.6,0
9010,645,Germany,Female,59,121669.93,1
9011,775,France,Male,42,133970.22,0
9012,540,France,Male,41,0.0,0
9013,591,France,Female,34,96127.27,0
9014,596,Spain,Male,60,121907.97,0
9015,573,Spain,Male,41,0.0,0
9016,577,Spain,Male,31,0.0,0
9017,830,Germany,Female,40,77701.64,0
9018,663,France,Male,67,0.0,0
9019,421,France,Male,34,0.0,0
9020,718,Spain,Male,34,113922.44,0
9021,655,Germany,Female,61,183997.7,0
9022,712,France,Male,23,0.0,0
9023,663,France,Male,28,0.0,0
9024,640,France,Female,47,89799.46,1
9025,577,Spain,Male,29,0.0,0
9026,546,Spain,Female,36,85660.96,0
9027,802,Germany,Male,37,115569.21,0
9028,590,France,Female,45,81828.22,0
9029,594,Germany,Male,18,132694.73,0
9030,577,Spain,Male,51,108867.0,1
9031,541,France,Male,39,0.0,0
9032,781,France,Female,27,0.0,0
9033,806,Germany,Male,34,96152.68,0
9034,723,Germany,Female,49,153855.52,1
9035,535,France,Male,45,0.0,0
9036,768,France,Female,36,141334.95,0
9037,653,Germany,Male,41,104584.11,1
9038,803,Germany,Female,50,98173.02,1
9039,545,Spain,Female,44,0.0,0
9040,581,Germany,Female,38,135157.05,0
9041,513,Germany,Female,49,171601.27,0
9042,731,France,Male,29,179539.2,0
9043,727,Germany,Male,39,80615.46,0
9044,560,Spain,Male,47,0.0,1
9045,766,Germany,Male,27,126285.73,1
9046,630,Germany,Female,23,137964.51,0
